id,age_range,birthday,gender,first_name,last_name,location_lat,location_lng,home_town_lat,home_town_lng
932751831571047.5,80,2/24/1995,0,Jena,Greystoke,41.2496914,-7.948491,-8.3422456,122.9705266
824268250172462.1,90,7/17/2010,1,Emelda,MacCrachen,-8.5943,115.0906,18.0089836,-76.782702
280250372283939.2,16,7/4/1970,1,Randell,Yewdall,5.9840985,116.0761121,55.5792489,37.604585
286042947182022.3,72,2/23/1958,1,Katleen,Cowden,22.4201574,105.981739,39.7317899,-8.9338952
112596090694415.0,86,3/3/1968,1,Dana,Pallas,-17.7178133,-49.1221414,-8.4480167,114.3103718
272797742613844.6,15,7/24/2000,1,Peder,Shord,31.416911,119.48421,54.4771768,-8.2817353
506935520369621.6,72,9/20/1970,1,Arleta,Lenin,36.304147,139.978334,43.908712,127.303425
260421615448034.1,80,7/23/1957,0,Todd,Roughan,38.7522606,125.3246769,32.412199,121.161171
977231127944997.3,56,3/6/1996,0,Bethany,Dignall,48.401643,29.2407915,35.3085456,25.5207204
311357990091701.5,82,8/16/1999,1,Annelise,Borland,-13.3970988,48.2667279,-22.2275469,-48.7379527
571506006786073.8,32,6/18/2008,1,Dion,Thridgould,25.242158,117.326355,48.695223,2.190167
788090281390947.0,76,8/11/1986,1,Sapphira,Selway,34.9136368,133.0097723,36.978537,117.173524
615441260531430.8,16,10/22/1993,0,Lorin,Sevitt,46.8700877,43.0650548,-7.3276166,112.7137227
339412345485091.9,55,12/22/2014,0,Tobiah,Dorin,40.797661,120.7511781,23.296786,113.823135
866044303526864.8,22,1/16/2006,1,Enrika,Scothorne,27.218444,116.525725,14.6306039,121.0056925
244801481160575.0,94,2/2/1962,0,Rahal,Pawelec,55.676792,12.5550935,-29.2199286,31.504882
824315262023181.9,48,2/13/2003,1,Arnuad,McBeth,41.3389801,-8.1591621,-23.3549445,-47.8451996
111087350830898.8,80,10/30/2011,1,Langsdon,Leyburn,53.5511779,9.9641759,53.2198089,63.6354232
646397229174751.5,19,6/20/1986,0,Bathsheba,Campling,44.34072,129.4828511,27.96,-82.53
472424723859271.5,90,12/27/1995,1,Leandra,Sego,48.0999989,-66.0999999,-7.3225,107.86
127347373749901.3,67,10/30/2010,1,Kath,Drejer,49.788203,19.70598,38.8833,116.47424
384018991909810.6,59,9/10/1981,0,Merle,Hayman,-40.864985,172.89648,17.5656036,44.2289441
647526029218431.4,93,12/5/1998,0,Korry,Gait,40.979512,19.897722,50.3171905,2.801236
254620228699403.2,70,1/29/1981,1,Vida,Berth,31.172739,115.008163,-32.93645,-68.8733205
565445968141406.0,35,10/8/1964,1,Marys,Franceschi,-0.264241,30.1084033,50.5251922,16.8791589
861017197768519.1,95,9/4/1972,0,Lorraine,Sarjant,16.3270679,103.4916438,53.6557845,41.6873842
158379575849471.8,97,2/19/2012,0,Don,Lidgley,51.0126464,15.510661,38.7004586,-9.2923083
866005587548187.6,96,8/12/1979,0,Caresa,Stephens,37.429832,110.88907,20.3278427,-89.6440716
500383035956473.8,48,12/4/1976,0,Helenelizabeth,Venton,-7.2760371,107.6925674,-16.0010539,-55.0493375
519305309448737.5,74,9/1/1976,0,Diarmid,Preist,38.4475572,-7.5669496,14.7172639,121.0413488
478161991716132.4,32,7/10/2013,0,Chaim,McRonald,53.0358086,24.0942729,4.168711,-76.167375
934055513973074.3,81,10/13/1968,0,Germayne,Yerrell,41.1055663,-8.508386,8.0120727,4.8987523
654296745958249.8,22,2/16/1989,1,Barbaraanne,Siddons,2.5544293,30.9417368,41.303548,-8.7353479
868197597449954.8,98,7/6/1974,1,Alano,Bunney,-28.672732,20.4284431,53.4751957,43.5724004
724902475425724.3,22,9/11/2003,1,Nevsa,Spreadbury,25.600272,115.786056,18.9337202,-70.4047314
453391235804694.6,83,7/24/1975,1,Valaree,Kubin,23.681774,113.056042,36.696955,116.911044
409952640507058.4,36,4/19/1986,0,Rosie,Carncross,26.789958,114.908872,50.62508,19.3633201
631505441007857.8,27,1/5/1991,0,Belita,Elintune,38.5691786,-9.0814271,-22.8456877,-45.2302005
774532911710916.4,39,10/17/1956,1,Duffie,Dunkerly,-2.8850378,32.2313539,-5.387502,26.9911288
503351643293369.6,78,11/30/2013,0,Kissie,Kerbler,21.377246,110.250123,-7.034968,108.1725154
377176961342949.1,53,1/11/1988,0,Griffin,Delucia,35.761829,115.029215,-7.0054878,106.9240554
763417626292280.6,48,9/7/1995,0,Emiline,Archibould,36.1180248,137.9533657,42.6629138,21.1655028
195899383318205.9,21,10/16/1970,0,Dorotea,Doxsey,-7.9995755,-35.2947008,41.8434818,21.1051021
712147887729100.5,97,12/31/2008,1,Gennifer,Petrashkov,55.5747494,62.0725298,18.30987,-77.901428
412353817599972.2,25,12/24/1965,0,Mikey,Kach,46.6669865,3.590421,47.731164,87.463427
571669019693838.8,73,5/27/2003,1,Antonius,Crowley,3.8152026,117.1147095,-7.7018672,112.548349
605338385659755.3,19,11/23/1992,1,Harwilll,Postlewhite,41.2221689,-8.545083,47.2174874,-1.5419505
255357435659881.5,56,12/13/2000,0,Morley,Brumbie,54.7974136,24.571229,40.5884067,-8.6825151
152422329879444.2,69,2/6/1977,1,Leslie,Drinkwater,8.2853585,-78.1792434,52.90412,56.39329
615768253720949.8,23,5/3/1975,1,Mellisa,Culver,29.932442,114.36947,0.9073068,123.2559847
159164886267535.4,33,6/12/2008,1,Biron,Shavel,17.7409147,-91.7660525,-6.9114323,107.5771444
625019848028852.6,98,10/27/1975,0,Florette,Walter,50.4233463,80.250811,14.5655642,121.032693
808907020303010.0,11,8/25/1998,1,Jasmine,Dyshart,57.6439405,11.9021049,24.042666,114.345641
679497746893528.3,26,8/11/2000,0,Mellisent,Cardenoza,51.63343,-111.90181,33.0517157,68.0149609
859806199862456.8,34,8/9/1995,0,Ellene,Hedman,28.65638,121.42076,41.7815196,123.4582948
177389819512996.7,95,11/16/2013,1,Stearne,Piesing,53.66583,91.53639,28.228209,112.938814
585959909134540.8,18,4/12/1970,0,Cayla,Kadar,-2.6286135,-49.4059435,-13.1638737,-74.2235641
115019176316020.0,57,5/7/1965,0,Chico,Murra,32.18966,34.97063,35.8939566,117.9249002
941447409384153.8,36,9/17/2010,0,Odetta,Hambelton,-7.9903162,113.7365072,18.5422768,99.0571089
940675334379528.5,30,7/10/1981,0,Genia,Lidgely,49.116169,6.1807997,47.61668,-57.61516
844552395796882.1,70,3/27/1964,0,Doralynne,Quye,33.7356633,130.7183918,25.6798529,-100.3622461
970859485130145.6,45,9/11/1988,1,Jarret,Morgans,30.687368,104.063249,37.7404063,127.4241436
891219183034896.0,33,5/16/1959,0,Pablo,Sawart,23.24772,116.083951,44.8205124,33.6035054
365029464485883.1,19,4/8/1983,0,Ambrosio,Pennetti,48.6184003,27.8023025,-8.784797,115.193565
827427571102319.3,27,10/5/1974,1,Ninnetta,Zannuto,57.8567021,45.7774009,-36.8201352,-73.0443904
567202743441962.0,34,8/27/1971,1,Adolf,Guilloneau,42.3570233,21.755504,-6.9568794,112.8544932
495488699422324.5,68,3/5/1980,0,Norma,Primett,44.4286616,125.1864669,22.4410669,90.0093266
838663127020220.8,93,6/3/1989,0,Amby,McGowan,-5.6455578,-37.8512309,10.890338,122.6900188
433676462716519.2,46,9/30/1965,1,Barclay,Karle,47.910483,33.391783,65.1474586,-13.6711979
672420600116730.9,90,7/28/1966,0,Binky,Dorwood,34.0661547,134.1688885,48.6066876,2.3023878
333045263098425.9,84,11/20/2008,1,Kassi,Challenor,39.142026,117.212606,56.1636909,21.1594809
538910122982811.3,53,8/16/1969,0,Talia,Bradbury,38.5,101.21667,54.3886617,-1.555363
983010669058568.8,17,8/23/1969,0,Lidia,Manntschke,6.551367,-74.787294,41.9310884,19.2147632
926782234452416.3,17,11/9/2013,0,Isidora,Kann,-6.26619,107.22105,8.9066616,8.4074573
336283376065797.3,37,1/2/1978,0,Kipp,Trase,39.8319349,44.6635181,14.609579,120.993122
622482621650983.1,91,1/17/1961,0,Aurelie,Henryson,10.4471471,-74.4086073,15.7268196,101.207047
217384389153920.9,43,8/28/2005,0,Rouvin,Maass,-15.5319205,-71.5490271,10.4816837,-66.8603112
771820080461199.1,59,8/1/2008,0,Brietta,Siggers,31.267107,120.863056,18.298167,109.452379
871904069680110.5,18,6/27/2015,1,Mic,Burl,16.8211238,100.2658516,46.1629456,15.9296045
857641612855681.8,90,3/26/2002,1,Wilow,Monckton,39.2687372,46.3568418,-6.995577,112.9862557
191467079765600.7,12,5/18/1974,0,Cristi,Wands,4.6690872,-74.1386906,51.1907529,42.2463427
697352203451209.3,51,11/15/1978,1,Arnoldo,Shalloo,45.4002994,29.5961736,14.5024732,120.9921722
641542550771982.3,13,4/5/1975,1,Sibylla,Exrol,10.2600338,123.958258,24.063883,99.200253
918578709915608.1,89,4/23/1959,1,Ardelle,Vose,35.9704988,139.6477598,10.1884029,-74.916397
427765645091578.9,93,1/2/1995,0,Lori,Valentine,31.264698,110.839164,29.713689,116.339882
458553675117556.1,27,10/22/1975,1,Kenton,Edgeson,52.3636588,4.9355226,10.5712156,122.944471
408046987441435.2,69,8/1/1988,1,Cornell,McCandie,8.4937903,124.635164,48.652412,32.5077211
521834924216046.9,39,3/20/1977,0,Josey,Behne,3.1852692,-74.9208772,16.1344075,102.2090224
907865587719284.0,36,5/19/1959,0,Manfred,Roughan,14.5662555,121.0134482,33.339839,106.08092
822355799094829.3,62,9/20/1987,0,Hester,Willimont,31.528143,62.7897132,-8.5319945,116.1329888
380284623645380.0,78,11/11/1975,0,Tod,Jurczak,49.5872019,6.1781675,27.44587,118.679751
923482479651799.5,51,7/1/2013,0,Penn,Wornham,-33.0320432,27.8863851,-28.5323842,26.9999584
427141970052553.2,67,7/15/1984,1,Morgana,Cadell,21.0453008,107.2776992,57.7581391,24.3543455
356647454183604.3,23,3/7/1962,1,Rickey,McCloughlin,-22.5077597,-44.0947303,44.367191,20.9604515
854191295829529.4,16,12/22/1963,1,Jerrome,Arrell,25.984639,99.825101,-1.5117336,102.7479899
484580125389999.4,53,4/15/1961,1,Doro,Baldacco,46.36313,30.64891,60.6152048,15.6527231
722411584521138.0,69,6/28/1996,1,Terrence,Gemeau,30.677233,121.015142,10.0037408,122.7778598
334247165985585.6,36,11/3/1978,0,Theresina,Gittins,36.595457,53.2099707,19.4194815,-99.1894558
616687416433029.0,84,7/19/1998,1,Thekla,Habbema,52.5890862,13.3032995,31.2457401,121.4824439
799668605287583.8,17,5/16/2001,0,Meaghan,Barnet,47.6632745,1.206057,60.4253612,16.5438565
311567865712960.8,69,8/6/2014,0,Hagan,Wyness,23.020673,113.751799,9.9100521,-65.6747709
636022183187044.3,43,11/3/1970,1,Reina,Standen,46.81685,-64.06542,40.44,-79.9599999
146635408262561.6,41,2/3/1963,0,Maxy,Edworthye,40.608793,115.099494,24.5412145,67.6288048
894972872379234.8,52,10/10/1991,0,Illa,Vearncomb,3.6618244,98.8114707,38.0134548,22.7275436
475511934222432.3,47,7/27/1969,1,Rossy,Dick,19.5037694,-99.1324282,52.824354,83.119824
237720257255303.8,55,10/6/2007,0,Pebrook,Athow,29.2673269,51.2317711,49.45218,-123.2376
183082530541182.0,52,1/27/2013,1,Marjie,Gowlett,35.177451,109.590671,9.74084,-75.519872
770935620371736.6,12,1/27/1996,0,Cecilla,Forsyth,-6.972219,112.4619282,55.583006,13.0105903
421166644122077.4,11,3/22/1989,1,Shawnee,Bricknell,47.233746,122.018799,49.7268111,5.9860637
922386423145541.6,43,12/13/2016,1,Devora,Degoy,3.01334,-76.643755,29.3830191,70.9139437
227433015818965.4,72,12/19/2002,1,Emanuele,Dugall,28.369399,116.546998,40.8285039,-73.8918897
182292181663898.1,63,5/19/1968,1,Clayton,Orrell,49.3996493,37.0642852,-33.0153481,-71.5500276
599149325108247.3,40,10/25/1962,0,Tisha,Bowater,-8.0475926,112.0118669,53.516179,49.13286
641738207832393.5,36,8/9/1994,1,Nedi,Flury,17.0633593,107.0155599,41.45472,20.02556
365201221008570.1,22,1/7/1963,1,Lion,Edgecombe,13.17535,44.27461,35.8232602,139.5521867
673191020744663.4,18,11/2/2005,1,Nanette,Bartali,31.811226,119.974061,23.636404,111.658698
881450564956343.6,92,3/10/2017,1,Rosemaria,O'Shields,45.6103043,79.467517,-37.0852788,174.9427335
936481231323067.9,62,1/31/1990,1,Cordell,Parnham,48.09967,122.667783,49.4629619,17.1804834
656072954861343.5,13,5/12/1996,0,Balduin,Antao,-8.1649,124.668,13.5267844,-14.6719007
238127340757917.9,60,2/27/2007,0,Kyle,MacCauley,14.6639812,121.022408,-7.3453791,108.8941596
922024310942754.8,62,6/20/1971,0,Sascha,Sanham,40.6335639,20.5885853,15.051008,120.896625
401080203364107.3,15,2/2/2015,1,Irv,Jagielski,58.3634707,59.8100344,49.751033,31.4697
188271456319113.3,82,4/8/2018,0,Stevana,Yong,6.9149319,3.664859,22.183206,112.305145
258024380582219.6,25,7/29/1969,1,Chase,Shippard,34.6850948,138.1992472,41.2684021,-8.0777054
856875056764234.1,62,6/10/1986,1,Lynn,Cleeton,4.1728946,-74.9501034,38.1304493,47.9437099
514971471230709.1,68,9/8/2005,0,Mallissa,Dysert,-6.2553933,-35.5876697,4.4721794,-75.7255192
211777803465119.7,82,8/28/1997,1,Mirabelle,Andreoletti,32.5958283,-6.2694608,5.695633,-76.649812
353224280102476.8,84,7/4/1995,0,Gilligan,Kinnane,14.3870657,120.9396932,38.5274257,22.2033742
124578117172285.4,62,9/6/2011,1,Binni,Edwicke,-15.18339,-72.858932,28.09544,109.177104
884240682299171.1,85,3/11/1989,0,Krispin,Beswick,35.9924294,140.6177909,36.063689,120.388883
422305850756698.6,26,6/27/2018,1,Hilde,Glasson,-6.6382226,-79.7904475,11.1506368,106.0875326
118623946632883.1,91,11/16/1997,1,Shane,O'Scollain,3.9671435,103.40391,60.0018505,30.2871797
486690676733601.9,61,11/14/1956,0,Desi,Battrick,35.1274285,-80.8599193,51.2845164,37.7994394
126336250478466.3,14,4/29/1986,0,Shepherd,Naish,33.307049,62.136421,-7.1030309,112.1579249
201203906867229.6,83,4/14/1986,0,Waverley,Dow,7.46932,134.60991,35.071102,115.573036
490454431282667.1,53,6/19/2017,0,Lamont,Law,14.6458474,121.0543553,45.4067515,20.6262629
515554190816547.3,59,6/23/1965,1,Norrie,Bramich,60.2638215,18.4529131,6.7156982,-3.4801349
863162478887806.8,69,11/14/1986,1,Leone,End,-6.765065,107.8643822,60.0456385,30.3403569
573124782246081.9,11,10/12/1986,0,Bertie,Grog,26.655026,102.244683,45.054535,15.8966615
264275484373599.0,84,9/29/1997,1,Tabitha,Kann,37.3510878,-79.177041,0.6538277,124.2866091
664798816830958.3,81,11/20/2013,1,Myrta,Cotterel,14.5659545,121.0065361,50.1758214,30.1017634
483408295113879.0,60,8/8/1984,1,Erika,Crossthwaite,49.7260952,84.2733064,7.4576765,-2.5842062
805436640112544.6,67,1/11/2010,1,Dianna,Canedo,-22.9916783,-45.5651683,36.8190248,137.4165016
103549068247352.5,85,10/9/1958,0,Sheri,Bater,-6.0776348,105.8936224,49.448552,28.5226562
216120288552148.0,38,8/22/2007,1,Dulcea,Doutch,-13.8590592,-40.0837763,55.1328637,40.17768
130148678806487.8,24,12/29/1983,1,Charo,Dewan,-31.6146073,-60.7152064,14.5672317,121.0298199
539180476359464.9,82,1/30/2005,1,Beatrice,Brosio,-8.4734,119.9896,-29.1110188,26.1862067
168252709981674.3,11,10/4/1995,1,Hewie,Searjeant,34.933333,70.95,40.1430734,-8.7570417
326038585952630.6,46,10/30/1990,1,Zulema,Sallowaye,30.137065,113.509285,3.5931213,97.2221421
134414194291902.8,91,4/11/1961,1,Bonita,Calderhead,19.6677746,-72.6757236,-7.8082295,113.0905501
114375476124885.0,85,7/12/1967,1,Alta,Tenney,9.0028747,-79.7301725,17.8886522,-76.3897733
125316631334818.7,39,4/5/2011,0,Carolin,Ullrich,43.4899263,2.3764372,66.9443405,13.7026399
503109472821155.4,92,2/15/1993,0,Ertha,Shuxsmith,15.3993773,120.9422852,38.5385973,-121.6954666
796309885841085.9,29,7/2/2006,0,Carie,Swarbrigg,58.6840661,17.0829438,-4.7047268,55.4859363
278086988347340.6,78,5/11/2014,1,Judye,St. Louis,41.1661451,-7.4737393,-20.8478935,-41.1162273
418392751122111.9,90,10/21/1966,0,Bunni,Mungane,47.6914432,31.2759129,23.2252,113.148534
188535001841688.9,92,4/21/1998,0,Leah,Wasling,45.288656,4.65065,6.4387946,100.1947477
156804973545691.0,15,3/18/1957,0,Marylynne,Hollerin,27.415632,118.347831,35.585575,119.761775
320643235008964.9,34,6/28/1963,0,Regina,Melladew,8.0419777,125.1086998,24.44218,114.938684
274389357241646.8,64,10/8/1958,1,Clarette,Humpherston,31.918232,119.976948,3.6527376,31.7280955
680902542571516.1,41,10/30/2005,0,Abbie,Dalliwatr,47.0162884,-68.1429994,38.09234,-8.204915
406996739076890.9,74,8/15/2008,0,Patricio,Preddle,41.5399755,-72.9934468,27.283955,105.291643
981387983895623.1,66,4/22/1971,0,Merl,Goodband,-8.371718,123.2854675,-8.3482,114.2281
519973615462635.3,25,2/6/1997,1,Angus,Ridding,14.3330959,-91.0245073,36.123561,138.1062209
975257749423006.1,54,11/2/2009,1,Gabbey,Antalffy,8.2573425,-80.5605111,41.9432941,20.9481376
779163426842638.6,45,5/30/1976,1,Norry,McGuinley,40.5126881,-8.1587128,35.444497,106.73609
984024573062665.4,85,10/6/1961,1,Ravi,Queenborough,37.646108,120.477813,10.3719544,123.9153917
262348893573519.9,96,6/20/2012,1,Willdon,Kenealy,55.7165288,37.784921,64.8973466,45.7651734
870270997903976.5,26,11/21/1992,1,Julissa,Bims,-7.2452522,-79.4760133,-9.0709033,124.7188222
184839710375771.1,98,10/2/2013,1,Ikey,Fowlston,40.456951,115.974848,46.1659122,14.5719694
215860441493865.0,74,5/30/1965,0,Sherilyn,Edmed,24.781681,118.552365,14.5694485,121.1877062
412247726929026.4,43,5/24/1968,0,Fanchette,Joscelyne,33.288467,100.435347,21.270702,110.359368
399828145199377.5,85,10/10/1986,0,Antoni,Turneaux,38.5833406,-9.1500588,14.233333,44.25
365815844895969.7,18,11/21/1986,1,Alasteir,Mac Giany,6.5243793,3.3792057,24.89604,118.592147
396331953962040.5,39,1/21/2004,0,Shurwood,Gerold,-8.0509691,112.6034763,38.731402,112.711058
435261703029702.6,30,3/17/1970,1,Ainsley,Shinner,62.1556927,45.1181602,55.6065,159.64266
531626238366459.1,55,11/19/1964,0,Cyndie,McCardle,-4.2163479,104.4694186,-19.6824436,-44.890204
327574312404067.5,13,1/16/1974,0,Charo,Teager,-6.238218,-36.4797126,35.008579,37.22551
547194257159364.6,72,8/27/2005,1,Gilberte,Fleay,36.5386629,52.6764543,-8.3357786,-36.4235973
404264433527806.5,24,4/23/1990,0,Ryann,Iacovielli,49.8180882,22.4761571,59.2690316,18.0588936
279840537413632.9,60,3/30/2013,0,Phedra,Percival,44.956193,128.3838321,17.2004826,-25.0925624
609788622046025.5,52,5/9/1969,1,Enrica,Oliva,22.9457326,112.3578078,46.6824698,15.6512293
240849990696104.9,77,2/14/2002,1,Lowrance,Arsnell,29.536212,104.189955,23.021478,113.121435
328667951943046.3,55,7/29/1957,0,Fredrick,Schiefersten,53.3798073,15.2481385,49.751033,31.4697
774314141013406.0,47,6/18/1978,0,Jaclin,Conrad,14.7525179,-61.1759005,34.534829,109.088297
424400427679944.2,25,9/11/2000,0,Lizzie,Londing,43.690835,18.7940562,12.2562183,-2.3517526
815600314215506.6,45,8/24/1989,1,Junia,Tupling,21.1062206,107.8346924,-6.981636,108.308502
931519852786876.8,54,4/19/2015,0,Annadiana,Foulgham,56.8530446,41.3756828,-3.4816267,-80.2453748
114964359516986.2,37,9/21/2002,0,Dominica,Nuscha,55.6558059,37.4793238,50.05998,21.8324138
220148491925999.8,50,7/8/1982,0,Adoree,Lehr,54.93333,23.6,-22.787936,-50.2199938
237203751945436.1,18,7/2/2008,0,Scotti,Antonnikov,41.2101217,-95.9991228,54.8630265,46.3388109
498429836422014.0,82,12/3/1956,0,Shelbi,Kemish,63.9825,-22.379,44.2136985,3.9996505
724264322919344.6,41,12/6/1957,1,Raynor,Thieme,36.6755608,10.1535196,12.0601649,0.3654204
327745475983211.0,77,8/26/1979,1,Felizio,Dewsnap,9.6365101,123.8536209,-28.71667,31.9
558754935505006.1,44,2/8/1990,1,Danya,Tejero,17.9309007,103.1279039,1.6408734,-75.4111644
740501544456415.5,44,5/18/1963,0,Simmonds,Bog,54.20802,50.4676343,14.7008738,120.9869405
847730932594603.3,48,5/8/1999,0,Fitz,Loxly,-28.4629851,-52.9814383,42.3683369,125.4352358
156911735990775.0,62,8/25/1999,0,Noe,Molan,26.079079,113.950153,44.1689119,66.7337284
526347782689237.9,28,6/2/2001,1,Christina,Churches,14.6875764,120.9777157,-6.9168815,107.2252675
253802571522374.1,78,9/15/1993,1,Burr,Boughey,14.4759803,100.6241192,-8.665669,115.18124
219543056730285.4,48,12/2/1980,0,Anica,Swindley,1.4188947,-75.9230976,47.666899,-3.022273
306699957977143.4,72,11/7/1967,1,Leona,Chomicz,32.993106,97.008784,49.2001199,16.0648122
117735519841585.1,22,10/1/1970,0,Heath,Romer,22.4919891,106.5760857,-6.1664291,106.2125017
981533439859638.0,44,11/20/2016,0,Ivy,Van Saltsberg,59.3335257,57.2583377,8.2961481,35.5821994
546912014128766.3,53,2/21/2013,1,Darnell,Varnham,42.2609633,19.5359821,10.034716,-73.237105
443733281353213.9,16,9/17/1978,0,Tobias,Ainger,15.91448,48.63864,63.24072,29.2518185
267583595040287.1,43,4/12/2004,1,Faina,Kubin,22.958471,113.089242,23.358695,116.687155
462373084931862.5,69,2/7/2006,0,Mick,Treuge,32.2298219,72.5051389,30.291745,122.202207
848215736795454.1,84,3/29/2010,1,Melamie,Strudwick,4.0416578,-73.5829689,36.6493964,139.8816085
872850650241987.5,86,2/16/1987,0,Kass,Maginn,18.4895862,-69.8639751,48.013733,122.737467
209449027487438.5,21,11/8/1977,1,Ev,Coverley,30.9541295,20.1194129,43.881812,87.409018
267514567618271.1,97,11/1/1992,1,Kane,Brient,28.2123183,-80.6720617,60.9847449,76.4585878
576845393390214.5,49,2/5/1967,1,Karina,Sawfoot,-23.5307464,-46.8991995,47.9434065,-1.235807
693288882178706.8,70,1/29/1989,1,Germana,Paudin,40.77,-73.53,10.4009358,106.22868
679634147922970.6,19,1/8/1978,1,Shaun,Wallbanks,23.394916,114.36847,14.6099284,121.0348405
670099239257580.1,13,4/7/1991,1,Maison,Simmgen,43.1235823,132.392159,-17.7050221,-46.7478493
498954543177670.6,20,2/24/1990,1,Valene,Cumbridge,34.014215,105.298756,22.555259,113.884019
515043785431549.9,79,7/28/2016,1,Tandi,Burle,61.722009,23.3256027,31.1195391,31.9416226
399659362083021.0,10,6/3/1960,1,Kiley,Capponeer,49.7154966,-112.6338496,57.5002589,12.7091837
286766286983214.1,66,7/19/1990,0,Stafford,Slaymaker,24.3520171,116.6930225,45.8486646,-66.4812859
930897786685416.9,37,6/2/1958,0,Clemente,Boddie,44.6603148,-1.1648341,22.279062,114.174463
844199929788294.5,15,11/22/2010,0,Anni,Dossantos,59.3618675,17.9791475,-7.1293143,111.7033357
174992917442452.6,91,11/23/1973,1,Wrennie,Lamminam,50.2440056,20.7239305,57.4293806,11.947834
774004821018892.8,92,11/17/2010,0,Burt,Olivie,9.9238222,105.3728845,41.833253,20.974874
262362038658354.0,84,7/19/2013,1,Cherye,Peto,11.9913493,108.9383377,51.31653,16.2304569
197520648341144.9,30,7/31/1957,1,Nessie,Bryning,23.1261788,113.2689358,56.0017,55.928
673196248367768.0,89,1/16/1975,0,Artie,Mallebone,-8.0716019,112.1758089,-7.5450262,111.6556388
954579311593118.5,51,4/28/2009,1,Miguel,Leonarde,-7.8028722,113.007156,6.3336659,1.5281253
582376712867199.1,55,6/25/1964,0,Sammie,Cabotto,15.787156,104.1478667,42.5824637,141.3159801
368991570437997.0,14,8/7/1956,0,Torrance,Louch,5.8643369,95.3141714,40.8951276,-8.5503482
695466737194221.4,32,5/22/1963,0,Humfried,Healings,14.6688068,121.1138058,41.3620123,-8.2829824
254051474741128.0,16,8/4/2010,0,Althea,Crompton,52.7189291,58.677007,34.6159961,-5.7365642
609729651913430.8,59,7/15/1961,0,Elana,Skurray,13.1916462,-59.5800813,-8.2103859,113.4469459
423595275949320.8,75,3/30/1971,0,Haywood,Graysmark,38.2031194,23.9632194,54.4911487,34.9798944
226913566136300.1,22,7/20/2011,1,Danit,Pavlik,48.6299901,24.472416,37.8996732,139.2013381
369775428874696.5,53,2/4/1978,0,Henka,Ivanyushkin,32.9985237,-96.84046,-8.0546105,113.8436013
355032253767930.1,34,9/15/1996,0,Damaris,Keinrat,50.444953,-104.3624353,48.9361342,24.1594075
799475692869062.4,17,5/29/1992,1,Traci,Lalley,61.6787713,64.4755218,52.0546671,27.2119237
336651974851398.4,87,3/1/2007,0,Pauly,Toolin,44.0678168,6.9855112,32.881263,99.586963
913398049834383.0,51,4/30/1971,0,Tara,Strapp,44.4186959,17.0868199,10.7179292,122.3066411
499141409594545.7,47,8/20/1968,1,Lanie,Skrines,49.1055022,28.1576316,-31.3644769,23.9179589
509651200739177.9,11,5/15/2008,1,Charo,Tunnock,67.792809,130.4017789,37.520481,115.251124
752121141521795.1,86,2/16/1987,1,Zorina,Phlippi,18.6983445,105.5239912,49.4389042,27.4042153
487363512404592.6,41,12/20/2007,1,Caye,Theml,49.5376953,6.1470475,54.71681,-115.40226
342109501734394.4,65,1/6/1996,1,Denyse,Elsmore,39.100057,-84.3680059,29.6211025,-95.2632201
559868840504016.4,27,2/21/1993,0,Ludwig,Silverman,41.1837502,23.2810087,59.3257396,14.0908934
269032979354612.3,44,3/9/1959,0,Anselm,Caunce,42.7665598,-81.1747498,6.0808532,7.0014657
865947046650344.8,78,5/20/1987,0,Marlin,Anslow,-4.0078909,-79.2112769,49.4744011,19.6404278
875953892221543.1,96,12/10/2003,1,Ashlie,Kinchlea,52.3468215,21.2540462,-7.9062121,112.0267712
778245919866709.3,39,10/4/2008,0,Job,Glendining,6.6814285,80.399764,31.3483956,121.3971642
201686891690681.2,51,2/23/1957,0,Daniela,Fuggles,14.731859,121.698077,40.1578309,44.3793997
895070776303424.0,47,11/23/1986,0,Kamila,Moynham,17.7409147,-91.7660525,59.853262,17.6356163
994924316796601.1,10,10/7/2014,0,Geoffry,Joberne,54.503177,52.78207,19.3795618,-71.1948782
919974314168002.6,92,3/10/1997,1,Pavia,Fenemore,27.857569,109.81701,33.3437146,130.6838866
929490323687598.1,95,7/25/1988,1,Tammara,Pues,8.955271,126.009711,-6.2624908,106.1713267
150068884652259.2,26,10/25/1978,0,Stephie,Waycott,15.2699767,-12.8658649,43.0138941,59.3627834
155768994696413.4,12,1/1/2016,1,Ardys,Sankey,-6.8939065,109.6386363,44.9286321,16.9119159
790581759497233.1,34,6/1/1956,1,Nikki,Jordin,43.5963366,5.4044268,-6.6769374,107.0244171
883269959275378.8,65,4/3/1967,1,Stephanus,Giorgione,27.283955,105.291643,21.1881873,101.1504111
240132312913899.7,63,6/29/1960,1,Fernando,Godleman,-37.1468126,175.5477294,9.939624,126.065213
828060271365803.8,84,5/28/2004,0,Brandice,Adelman,31.267134,120.7062535,33.38278,66.27233
728647686759017.8,17,1/7/2013,0,Hashim,Mielnik,27.96,-82.53,36.2140865,58.7960915
324940627540244.4,25,9/28/1983,0,Ilse,Culcheth,53.2993199,-6.2340942,56.4929786,84.9469715
790360605947851.9,36,9/21/2003,0,Judie,Fisby,27.2578957,33.8116067,51.38494,30.19978
577572538663611.5,65,11/6/2002,1,Adlai,Randall,44.5007687,-80.2169047,51.567832,45.8303591
